title,rouge1,rouge2,rougeL
"A bill to amend title 38, United States Code, to require the establishment in the Department of Veterans Affairs of mental illness research, education, and clinical centers, and for other purposes.",0.2100456621004566,0.12903225806451613,0.1461187214611872
"A bill to establish a building efficiency retrofit loan credit support program, a State building revolving fund grant program, and a commercial and large building grant program.",0.050793650793650794,0.04472843450479233,0.050793650793650794
"To clarify the authorities for the use of certain National Park Service properties within Golden Gate National Parks and San Francisco Maritime National Historic Park, and for other purposes.",0.20979020979020976,0.19858156028368795,0.20979020979020976
To amend the Public Health Service Act to reauthorize support for graduate medical education programs in children's hospitals.,0.040322580645161296,0.008130081300813007,0.040322580645161296
Miners Pension Protection Act,0.049079754601226995,0.0,0.049079754601226995
"A bill to amend title 38, United States Code, to presume additional diseases of former prisoners of war to be service-connected for compensation purposes, to enhance the Dose Reconstruction Program of the Department of Defense, to enhance and fund certain other epidemiological studies, and for other purposes",0.05825242718446602,0.00980392156862745,0.04854368932038835
Refinancing Education Funding to Invest (REFI) for the Future Act of 2013,0.12500000000000003,0.09629629629629628,0.08823529411764706
A bill to amend the Internal Revenue Code of 1986 to modify the depreciation recovery period for energy-efficient cool roof systems.,0.20338983050847456,0.10344827586206896,0.13559322033898308
Offshore Fracking Transparency and Review Act of 2015,0.2620087336244542,0.19383259911894274,0.2096069868995633
Anti-Corruption Act of 1995,0.0586080586080586,0.022140221402214024,0.04395604395604395
Local Innovation and Coastal Protection Act of 1993,0.26136363636363635,0.11494252873563218,0.19318181818181818
Lead-Safe Housing for Kids Act of 2016,0.07692307692307691,0.056338028169014086,0.05594405594405594
"To amend the Mineral Leasing Act to provide for the leasing of Federal lands for uranium mining, and for other purposes.",0.22727272727272727,0.14285714285714288,0.1818181818181818
Preventing Tragedies Between Police and Communities Act of 2016,0.09815950920245398,0.0,0.08588957055214723
A bill to amend the Endangered Species Act of 1973 to establish a procedure for approval of certain settlements.,0.09395973154362418,0.033783783783783786,0.0738255033557047
"To require notification to Congress of certain contracts, and to amend title 31, United States Code, to prohibit the unauthorized expenditure of funds for publicity or propaganda purposes.",0.12658227848101267,0.038461538461538464,0.08860759493670886
To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to clarify and codify the authority of the Administrator of the Federal Emergency Management Agency to administer the National Urban Search and Rescue Response System for Federal response to all hazards.,0.10655737704918032,0.08264462809917357,0.09836065573770492
Confederate Commemorative Works Inventory and Joint Resource Study Act,0.10526315789473682,0.05333333333333333,0.07894736842105261
Make Education Local Act of 2018,0.08045977011494253,0.023255813953488372,0.06896551724137931
