index,title,rouge1,rouge2,rougeL
1163,"An act to add Section 399.23 to the Public Utilities Code, relating to electricity.",0.43939393939393945,0.2674772036474164,0.296969696969697
1164,"An act to amend Section 11450 of the Welfare and Institutions Code, relating to CalWORKs.",0.37414965986394566,0.08873720136518773,0.18707482993197283
1165,"An act to amend, repeal, and add Section 103526 of, and to add and repeal Section 103527.5 of, the Health and Safety Code, relating to vital records.",0.6880570409982175,0.51520572450805,0.43137254901960786
1166,"An act to amend Section 16429.2
of
of, and to add Article 12 (commencing with Section 16429.50) to Chapter 2 of Part 2 of Division 4 of Title 2 of,
the Government Code, relating to
local
government finance.",0.5186206896551725,0.28492392807745504,0.28413793103448276
1167,"An act to amend Section 13050 of the Water Code, relating to water quality.",0.3586206896551724,0.11188811188811189,0.26206896551724135
1168,"An act to amend Section 16642 of, and to add Section 7513.76 to, the Government Code, relating to public employee retirement systems.",0.2758620689655173,0.06109979633401222,0.15821501014198783
1169,"An act to amend Section 1305 of the Penal Code, relating to bail.",0.5094339622641508,0.24050632911392406,0.34591194968553457
1170,"An act to amend Sections 48412 and 51421.5 of the Education Code, relating to pupils.",0.5108005082592122,0.402547770700637,0.4167725540025413
1171,"An act to amend
Sections 30322, 30324, and
Section
30325
of
of, and to add Section 30324.1 to,
the Public Resources Code, relating to the California Coastal Commission.",0.6150870406189555,0.2951456310679612,0.32495164410058025
1172,"An act to amend Section 51 of the Civil Code, relating to civil rights.",0.45346062052505964,0.21103117505995206,0.24821002386634844
1173,"An act to add Section 6377.5 to, and to add and repeal Sections 17053.55 and 23655 of, the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0.38546603475513425,0.20602218700475433,0.21484992101105843
1174,"An act to amend Section 17052.6 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0.4811594202898551,0.26239067055393583,0.3478260869565218
1175,"An act to amend, repeal, and add Section 19620.2 of the Business and Professions Code, and to add and repeal Sections 6453.1 and 7101.4 of the Revenue and Taxation Code, relating to state-designated fairs, and making an appropriation therefor.",0.4658040665434381,0.1706864564007421,0.2476894639556377
1176,"An act to amend Section 19353 of the Business and Professions Code, and to amend Sections 11362.775 and 11362.9 of the Health and Safety Code, relating to medical marijuana.",0.3990825688073394,0.10599078341013825,0.2110091743119266
1177,"An act to amend Sections 23152 and 23153 of the Vehicle Code, relating to vehicles.",0.4128686327077748,0.3180592991913746,0.36461126005361927
1178,"An act to amend Section 130232 of the Public Utilities Code, relating to transportation.",0.24836601307189543,0.03063457330415755,0.14379084967320263
1179,"An act to amend Section 709 of the Welfare and Institutions Code, relating to juveniles.",0.5152838427947598,0.2832116788321168,0.35225618631732164
1180,"An act to add Article 1 (commencing with Section 104250) to Chapter 4 of Part 1 of Division 103 of the Health and Safety Code, relating to diabetes.",0.4222222222222222,0.18994413407821228,0.25
1181,"An act to
amend Section 7159.5 of, and to
add
Chapter 2.4 (commencing with Section 18892) to Division 8 of
Sections 7169, 7170, and 7171 to,
the Business and Professions Code, relating to business.",0.21415607985480942,0.09107468123861566,0.1560798548094374
1182,"An act to amend Section 399.13 of the Public Utilities Code, relating to electricity.",0.5462753950338601,0.1904761904761905,0.23476297968397292
1183,"An act to
amend Section 44274.2 of
add Section 33133.7 to
the Education Code, relating to
teachers.
teachers, and making an appropriation therefor.",0.48861283643892334,0.3783783783783784,0.38095238095238093
1184,"An act to add Section 51.14 to the Civil Code, and to amend Section 12930 of the Government Code, relating to civil rights.",0.18099547511312217,0.0182648401826484,0.1085972850678733
1185,"An act to amend Section 1063.2 of, to amend, renumber, and add Sections 1063.5 and 1063.14 of, and to repeal Sections 1063.45 and 1063.135 of, the Insurance Code, relating to insurance.",0.3304178814382896,0.18889970788704963,0.22157434402332363
1186,"An act to amend Section 4425 of the Business and Professions Code, relating to pharmacies.",0.573502722323049,0.29872495446265934,0.39564428312159705
1187,"An act to amend Sections 18980, 18981, 19010, 19011, 24744, 25053, 25055, and 25056 of, and to repeal and amend Section 24745 of, the Food and Agricultural Code, relating to meat.",0.4584837545126354,0.17028985507246377,0.2743682310469314
1188,"An act to amend Section
602
300
of the Welfare and Institutions Code, relating to juveniles.",0.5082644628099173,0.26141078838174275,0.3305785123966942
1189,"An act to add Sections 114094.6, 114094.7, 114094.8, and 114094.9 to the Health and Safety Code, relating to food safety.",0.5333333333333333,0.36454849498327757,0.4
1190,"An act to amend Section 35700.5 of the Vehicle Code, relating to vehicles.",0.5944584382871535,0.42025316455696204,0.4332493702770781
1191,"An act to add Chapter 10 (commencing with Section 34191.10) to Part 1.85 of Division 24 of the Health and Safety Code, relating to housing.",0.4449760765550239,0.14903846153846154,0.23923444976076555
1192,"An act to amend Section 15146 of the Education Code, relating to school bonds.",0.4304635761589404,0.18666666666666668,0.25165562913907286
1193,"An act to amend Section 650 of the Business and Professions Code, relating to the healing arts.",0.13075060532687652,0.07785888077858882,0.10653753026634381
1194,"An act to add Section 1544 to the Civil Code, and to add Sections 340.85 and 1021.3 to the Code of Civil Procedure, relating to environmental disaster.",0.4625,0.38830897703549055,0.38125000000000003
1195,"An act to amend Section 1635.1 of the Health and Safety Code, relating to tissue banks.",0.4098765432098765,0.09925558312655086,0.25679012345679014
1196,"An act to amend Sections 2281, 2282, 2282.1, 2286, 2288, 2289, 2290, 2293.1, and 2294 of the Corporations Code, relating to fraud, and making an appropriation therefor.",0.39652173913043476,0.13961605584642234,0.2017391304347826
1197,"An act to add Section 1941.7 to the Civil
Code, and to amend Section 30851 of the Food and Agricultural
Code, relating to support animals.",0.5802469135802469,0.2892561983471074,0.2716049382716049
1198,"An act to amend Section 30814 of the Streets and Highways Code, relating to transportation.
An act to add Chapter 8 (commencing with Section 132651) to Division 12.7 of the Public Utilities Code, relating to transportation.",0.4745222929936305,0.21086261980830673,0.29299363057324845
1199,"An act to amend Section 1170.18 of the Penal Code, relating to sentencing.",0.40883977900552493,0.15,0.2154696132596685
1200,"An act to amend Sections 69510, 69511, and 69511.5 of the Education Code, relating to student financial aid.",0.44984802431610943,0.17737003058103976,0.26139817629179335
1201,"An act to amend Sections 22972, 22973, 22973.3, and 22977.1 of, and to add Sections 22990.5 and 22990.7 to, the Business and Professions Code, relating to cigarette and tobacco product licensing.",0.45346869712351945,0.1765704584040747,0.23688663282571915
1202,"An act to amend Section 896 of the Civil Code, relating to construction defect litigation.",0.11940298507462688,0.030075187969924817,0.1044776119402985
1203,"An act to add Section 56305 to the Education Code, relating to special education.",0.6121112929623568,0.4400656814449918,0.4811783960720131
1204,"An act to add Chapter 17.2 (commencing with Section 7283) to Division 7 of Title 1 of the Government Code, relating to local government.",0.3225806451612903,0.054333764553686936,0.22451612903225807
1205,"An act to amend Section 707 of the Public Utilities Code, relating to electricity.
An act to amend Section 2891.1 of the Public Utilities Code, relating to telephony.",0.42630385487528344,0.19134396355353073,0.25396825396825395
1206,"An act to add Chapter 22.2.5 (commencing with Section 22586) to Division 8 of the Business and Professions Code, relating to privacy.",0.5246478873239436,0.19081272084805653,0.29577464788732394
1207,"An act to add Section 50035 to the Government Code, relating to local government.",0.3973799126637555,0.16666666666666666,0.24017467248908297
1208,"An act to amend Section
23153
17052
of the Revenue and Taxation Code, relating to
taxation, to take effect immediately, tax levy.
taxation
, and making an appropriation therefor.",0.560344827586207,0.414985590778098,0.43678160919540227
1209,"An act to amend Sections 1812.82, 1812.84, and 1812.85 of the Civil Code, relating to health studio services.",0.40449438202247195,0.22222222222222224,0.20224719101123598
1210,"An act to amend Section 42926 of, and to add Section 42924.5 to, the Public Resources Code, relating to recycling.",0.6679462571976967,0.4624277456647399,0.4145873320537429
1211,"An act to amend Section 628 of the Welfare and Institutions Code, relating to juveniles.",0.6653992395437263,0.40458015267175573,0.39543726235741444
1212,"An act to amend Section 402.1 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0.2862669245647969,0.019417475728155338,0.16247582205029013
1213,"An act to amend Section 1161.2 of, and to add Section 1167.1 to, the Code of Civil Procedure, relating to unlawful detainer proceedings.",0.37689969604863216,0.13109756097560976,0.2279635258358663
1214,"An act to amend Section 396 of the Penal Code, relating to crimes.",0.5059422750424448,0.3168654173764906,0.35314091680814946
1215,"An act to add Part 14.2 (commencing with Section 53590) to Division 31 of the Health and Safety Code, relating to housing.",0.39999999999999997,0.15241057542768274,0.22015503875968992
1216,"An act to amend Section 15372 of, and to add Sections
15151.5 and
15151.5, 19204.7, and
19216.5 to, the Elections Code, relating to elections.",0.5236768802228412,0.36033519553072624,0.38997214484679665
1217,"An act to add Section 7514.7 to the Government Code, relating to retirement.",0.4707692307692308,0.26543209876543206,0.29846153846153844
1218,"An act
relating to public elementary and secondary education.
to amend Section 51225.3 of the Education Code, relating to pupil instruction.",0.4047058823529412,0.09456264775413713,0.2117647058823529
1219,"An act to amend Sections 1205 and 2900.5 of the Penal Code, relating to criminal penalties.",0.48471615720524014,0.28947368421052627,0.2663755458515284
1220,"An act to amend Sections 6253.2 and 6254.3 of the Government Code, relating to public records.",0.037333333333333336,0.016085790884718495,0.031999999999999994
